learner,fraction_targeted,cumulative_uplift
X-Learner,2259733.0,3111.8599645923455
X-Learner,2262478.0,3112.388326896836
X-Learner,2265243.0,3112.43524531408
X-Learner,2268022.0,3114.052296433436
X-Learner,2270780.0,3114.328607385031
X-Learner,2273538.0,3115.7386295466745
X-Learner,2276280.0,3115.6478465382
X-Learner,2279020.0,3116.040789224251
X-Learner,2281805.0,3115.277556497077
X-Learner,2284616.0,3114.6011560840943
X-Learner,2287382.0,3113.9621678719427
X-Learner,2290142.0,3113.880366043422
X-Learner,2292874.0,3113.183565490509
X-Learner,2295620.0,3112.919302378333
X-Learner,2298367.0,3113.08496799051
X-Learner,2301127.0,3114.139383876157
X-Learner,2303928.0,3113.9127138306803
X-Learner,2306733.0,3114.576996334315
X-Learner,2309506.0,3116.870018325787
X-Learner,2312289.0,3116.985354523342
X-Learner,2315049.0,3117.518219239693
X-Learner,2317786.0,3118.3649429056513
X-Learner,2320543.0,3118.577741323298
X-Learner,2323299.0,3118.955954493758
X-Learner,2326065.0,3119.1604669863796
X-Learner,2328898.0,3120.0524710815844
X-Learner,2331761.0,3121.8677041922215
X-Learner,2334615.0,3121.7243152310357
X-Learner,2337406.0,3121.832821349632
X-Learner,2340207.0,3121.4660168451223
X-Learner,2343008.0,3121.8472668122477
X-Learner,2345784.0,3121.919832036092
X-Learner,2348545.0,3122.158309723319
X-Learner,2351291.0,3122.6425702792776
X-Learner,2354073.0,3123.0977621999173
X-Learner,2356828.0,3123.131227222226
X-Learner,2359573.0,3123.214661693612
X-Learner,2362330.0,3124.9184731595337
X-Learner,2365101.0,3125.223120013078
X-Learner,2367938.0,3125.010171628349
X-Learner,2370708.0,3125.1972804095585
X-Learner,2373481.0,3125.454695273551
X-Learner,2376235.0,3125.2307693160847
X-Learner,2378993.0,3125.1544860693684
X-Learner,2381759.0,3124.9553159950233
X-Learner,2384562.0,3125.3607615640917
X-Learner,2387398.0,3125.1127378862675
X-Learner,2390238.0,3126.6824179786795
X-Learner,2393012.0,3127.2110519783164
X-Learner,2395776.0,3127.4521834092193
X-Learner,2398546.0,3127.6159023847986
X-Learner,2401324.0,3127.932854857032
X-Learner,2404095.0,3127.738697058161
X-Learner,2406884.0,3130.1192138556644
X-Learner,2409683.0,3130.1966212088723
X-Learner,2412562.0,3130.411471150082
X-Learner,2415422.0,3131.8967220769346
X-Learner,2418224.0,3133.41417446041
X-Learner,2421009.0,3133.3748354796976
X-Learner,2423801.0,3133.66622531719
X-Learner,2426611.0,3133.807016131264
X-Learner,2429398.0,3133.8004552684815
X-Learner,2432171.0,3134.388759671677
X-Learner,2434963.0,3134.174182590443
X-Learner,2437795.0,3134.212445205825
X-Learner,2440642.0,3134.4783164994524
X-Learner,2443509.0,3134.5888713943864
X-Learner,2446483.0,3134.0996511853195
X-Learner,2449342.0,3134.753226215731
X-Learner,2452164.0,3134.280840649463
X-Learner,2454953.0,3134.598197228562
X-Learner,2457826.0,3134.1533235071797
X-Learner,2460629.0,3135.778864291073
X-Learner,2463436.0,3136.062217455117
X-Learner,2466427.0,3136.4494121732705
X-Learner,2469583.0,3137.1748692683777
X-Learner,2472671.0,3136.9009292159803
X-Learner,2475821.0,3138.142195414681
X-Learner,2478712.0,3139.951400641528
X-Learner,2481792.0,3141.486613106844
X-Learner,2485118.0,3141.181954102706
X-Learner,2488522.0,3141.036241249042
X-Learner,2491912.0,3140.6839751753987
X-Learner,2495318.0,3141.329658771941
X-Learner,2498625.0,3141.8187846079786
X-Learner,2501841.0,3141.4301453475655
X-Learner,2504718.0,3141.245555468307
X-Learner,2507934.0,3141.57508320889
X-Learner,2511219.0,3141.577389638651
X-Learner,2514338.0,3141.8590728515796
X-Learner,2517517.0,3142.290570782631
X-Learner,2520651.0,3143.0856232983597
X-Learner,2523695.0,3137.849620547443
X-Learner,2526618.0,3138.3982259301697
X-Learner,2529552.0,3138.4096003700147
X-Learner,2532558.0,3138.107345434649
X-Learner,2535615.0,3137.401906476997
X-Learner,2538632.0,3137.4809886457156
X-Learner,2541565.0,3138.0548138147897
X-Learner,2544561.0,3137.5776320437963
X-Learner,2547760.0,3137.9487444625884
X-Learner,2550921.0,3138.4244677596307
X-Learner,2554158.0,3138.7992514669027
X-Learner,2557392.0,3138.9223474651585
X-Learner,2560711.0,3141.4208964656755
X-Learner,2563811.0,3141.3046968771223
X-Learner,2566828.0,3141.7681814396956
X-Learner,2570134.0,3144.6327931613637
X-Learner,2573493.0,3145.953331766981
X-Learner,2576833.0,3145.5803695327986
X-Learner,2580123.0,3145.840836137907
X-Learner,2583236.0,3146.293183677138
X-Learner,2586329.0,3146.634587097348
X-Learner,2589226.0,3146.488511394122
X-Learner,2592293.0,3146.64448264915
X-Learner,2595355.0,3147.8258981835
X-Learner,2598428.0,3148.5292832602254
X-Learner,2601474.0,3149.207956676456
X-Learner,2604324.0,3149.263041092341
X-Learner,2607357.0,3149.18344976209
X-Learner,2610426.0,3151.5399510035595
X-Learner,2613496.0,3153.5320612195783
X-Learner,2616557.0,3155.4200117282735
X-Learner,2619452.0,3156.0374650518684
X-Learner,2622362.0,3157.0859298806727
X-Learner,2625263.0,3157.342986261176
X-Learner,2628083.0,3158.3823665244145
X-Learner,2630939.0,3159.1733477816065
X-Learner,2633890.0,3159.491460892066
X-Learner,2636782.0,3159.859824699992
X-Learner,2639619.0,3160.446642554165
X-Learner,2642501.0,3160.85779274909
X-Learner,2645313.0,3162.4889383580858
X-Learner,2648283.0,3162.983972929607
X-Learner,2651356.0,3163.63034301921
X-Learner,2654420.0,3163.6761211307035
X-Learner,2657541.0,3163.765411177986
X-Learner,2660426.0,3163.737050045335
X-Learner,2663553.0,3163.863326527008
X-Learner,2666620.0,3164.113286498615
X-Learner,2669628.0,3164.7493040787945
X-Learner,2672579.0,3164.880913300958
X-Learner,2675450.0,3166.3651978590187
X-Learner,2678489.0,3166.6512585813443
X-Learner,2681582.0,3167.022974507195
X-Learner,2684587.0,3167.2389811772464
X-Learner,2687489.0,3167.356959062267
X-Learner,2690381.0,3166.8865531512065
X-Learner,2693366.0,3167.8926327403105
X-Learner,2696333.0,3168.032719214046
X-Learner,2699290.0,3167.708738894106
X-Learner,2702150.0,3167.5698497857925
X-Learner,2705181.0,3167.5946103787546
X-Learner,2708249.0,3167.2085193500543
X-Learner,2711383.0,3167.6091694567767
X-Learner,2714591.0,3167.867925672458
X-Learner,2717549.0,3167.787052627571
X-Learner,2720520.0,3167.533579514673
X-Learner,2723779.0,3167.971076458874
X-Learner,2727014.0,3168.0887778076135
X-Learner,2730351.0,3167.751199625434
X-Learner,2733760.0,3168.07455610011
X-Learner,2737246.0,3167.8353824705587
X-Learner,2740812.0,3167.907077603707
X-Learner,2744026.0,3168.6463844992745
X-Learner,2746988.0,3169.8864533412625
X-Learner,2750459.0,3169.686288011509
X-Learner,2754272.0,3169.653009769121
X-Learner,2758236.0,3169.4374506287713
X-Learner,2762059.0,3169.2934457809697
X-Learner,2765450.0,3170.766887605548
X-Learner,2768730.0,3171.6535588458996
X-Learner,2771928.0,3171.897839118209
X-Learner,2775123.0,3171.859837976461
X-Learner,2778045.0,3171.191842231178
X-Learner,2781142.0,3171.6082444173885
X-Learner,2784260.0,3172.2586521871694
X-Learner,2787296.0,3172.4720592443655
X-Learner,2790248.0,3171.899539842001
X-Learner,2793100.0,3172.0553932935186
X-Learner,2795919.0,3174.904497913701
R-Learner,0.0,0.0
R-Learner,63.0,-13.500000000000002
R-Learner,127.0,-14.669518716577544
R-Learner,191.0,10.769960079840317
R-Learner,255.0,13.261670761670764
R-Learner,319.0,37.21666666666667
R-Learner,383.0,20.055664181840417
R-Learner,447.0,12.867945133671142
R-Learner,511.0,20.393650793650785
R-Learner,576.0,16.280248809306904
R-Learner,640.0,25.191040843214765
R-Learner,704.0,30.125252525252527
R-Learner,768.0,17.566565967339983
R-Learner,833.0,0.4483110042368211
R-Learner,898.0,6.068060064935087
R-Learner,962.0,-1.6073941184747804
R-Learner,1026.0,7.997448979591841
R-Learner,1090.0,6.666479631915603
R-Learner,1154.0,3.371992100685288
R-Learner,1218.0,9.0620134228188
R-Learner,1284.0,6.1700710719818925
R-Learner,1348.0,9.49402238521408
R-Learner,1412.0,15.314344873485542
R-Learner,1477.0,19.28769066910119
R-Learner,1541.0,29.204703662967944
R-Learner,1605.0,28.84050536436658
R-Learner,1670.0,43.06719290074283
R-Learner,1734.0,41.3914918444484
R-Learner,1797.0,52.02546166906099
R-Learner,1862.0,40.24030162158204
R-Learner,1926.0,50.44769062279228
R-Learner,1990.0,60.21696416571199
R-Learner,2056.0,62.53467341504957
R-Learner,2122.0,50.606590205716394
R-Learner,2187.0,60.05365029228058
R-Learner,2251.0,59.043348174653154
R-Learner,2315.0,55.75665674523362
R-Learner,2379.0,64.6236755225242
R-Learner,2443.0,60.63480078417804
R-Learner,2508.0,73.40386455420943
R-Learner,2572.0,60.61807461783262
R-Learner,2636.0,55.36483343189435
R-Learner,2699.0,65.48617811740688
R-Learner,2763.0,79.0393869346733
R-Learner,2828.0,92.12336545975516
R-Learner,2892.0,94.93994147896572
R-Learner,2959.0,94.99022412970923
R-Learner,3024.0,113.43830048840464
R-Learner,3095.0,129.3835672434937
R-Learner,3159.0,136.49722024233782
R-Learner,3223.0,131.9931407057529
R-Learner,3287.0,139.78468362943636
R-Learner,3351.0,151.4950055185508
R-Learner,3416.0,141.5032242769085
R-Learner,3482.0,138.24826332292852
R-Learner,3545.0,138.53427196880693
R-Learner,3611.0,150.8398043600362
R-Learner,3675.0,162.83021604832928
R-Learner,3740.0,155.30132242431392
R-Learner,3805.0,159.57807048346697
R-Learner,3870.0,165.01422165278674
R-Learner,3935.0,166.89365707596463
R-Learner,4000.0,176.58133113595275
R-Learner,4064.0,181.57457821737103
R-Learner,4128.0,168.7552751046423
R-Learner,4192.0,158.20170709527508
R-Learner,4258.0,146.454491036618
R-Learner,4327.0,145.2698784491172
R-Learner,4392.0,135.11951369540847
R-Learner,4455.0,131.15924347890706
R-Learner,4521.0,125.78284961444557
R-Learner,4587.0,116.97665498109616
R-Learner,4656.0,133.01309128992835
R-Learner,4725.0,121.58969438878135
R-Learner,4795.0,132.58683473389345
R-Learner,4862.0,135.11537552966897
R-Learner,4926.0,135.0608122494165
R-Learner,4991.0,139.70962357349686
R-Learner,5064.0,145.98647339611904
R-Learner,5129.0,160.68295739348355
R-Learner,5194.0,170.8312676578695
R-Learner,5260.0,168.87879596690593
R-Learner,5329.0,173.52288878777406
R-Learner,5395.0,184.6407843016374
R-Learner,5461.0,175.147821487462
R-Learner,5532.0,178.42047731426106
R-Learner,5600.0,193.40840248141416
R-Learner,5668.0,202.08547076751375
R-Learner,5735.0,202.29936259597284
R-Learner,5799.0,217.0826789551568
R-Learner,5869.0,216.5652681814157
R-Learner,5938.0,223.51707752205428
R-Learner,6004.0,226.2492258394561
R-Learner,6069.0,222.2730923968472
R-Learner,6138.0,230.28801993268996
R-Learner,6203.0,231.9210068551377
R-Learner,6268.0,236.00097296524456
R-Learner,6332.0,236.49011417866225
R-Learner,6402.0,255.4673791851268
R-Learner,6469.0,258.7860425109827
R-Learner,6535.0,269.61822442706284
R-Learner,6602.0,269.8228457681657
R-Learner,6666.0,275.6934974008954
R-Learner,6735.0,257.97645452110487
R-Learner,6803.0,264.245732273076
R-Learner,6868.0,266.69746540803925
R-Learner,6941.0,273.2481878635236
R-Learner,7009.0,286.62722394683055
R-Learner,7075.0,297.59784506458703
R-Learner,7143.0,292.5193563396904
R-Learner,7210.0,288.95500990463574
R-Learner,7278.0,303.69531030316926
R-Learner,7350.0,296.7840699247447
R-Learner,7415.0,301.2399080008176
R-Learner,7481.0,301.89967646828194
R-Learner,7545.0,298.0992263561707
R-Learner,7609.0,308.1510622308548
R-Learner,7676.0,322.3841753079725
R-Learner,7745.0,314.33068668414876
R-Learner,7812.0,324.3833323196671
R-Learner,7876.0,332.1493154370987
R-Learner,7947.0,318.59009237126475
R-Learner,8018.0,319.67701151026296
R-Learner,8085.0,339.4242134012143
R-Learner,8148.0,348.89225352449574
R-Learner,8218.0,351.3364828791458
R-Learner,8284.0,358.6347108607386
R-Learner,8349.0,365.1012035572716
R-Learner,8416.0,376.3920990108852
R-Learner,8483.0,395.6387863427288
R-Learner,8556.0,393.8759306496096
R-Learner,8624.0,391.8113100312589
R-Learner,8689.0,384.23456234052577
R-Learner,8765.0,391.34535526710937
R-Learner,8830.0,380.2445835676762
R-Learner,8897.0,392.1497836892438
R-Learner,8962.0,411.01329530603016
R-Learner,9030.0,414.9269043294682
R-Learner,9094.0,402.957029398725
R-Learner,9162.0,398.72881311228326
R-Learner,9229.0,398.9188275231161
R-Learner,9294.0,407.8437609902797
R-Learner,9358.0,412.72698999278424
R-Learner,9426.0,411.51070361120173
R-Learner,9493.0,414.7491445427729
R-Learner,9558.0,410.74040296484753
R-Learner,9628.0,419.6288096681541
R-Learner,9697.0,420.5542563834
R-Learner,9763.0,415.1095262770537
R-Learner,9828.0,406.44259681372057
R-Learner,9895.0,412.5374144180428
R-Learner,9965.0,409.7952961510716
R-Learner,10034.0,410.3852876863811
R-Learner,10108.0,382.0817913359252
R-Learner,10178.0,384.4434997687366
R-Learner,10252.0,367.4206005346581
R-Learner,10322.0,367.0848185638218
R-Learner,10406.0,384.7064459373376
R-Learner,10472.0,380.41052538508467
R-Learner,10538.0,387.3049832112332
R-Learner,10606.0,396.0013505315325
R-Learner,10674.0,394.4882504840245
R-Learner,10745.0,393.6640663148797
R-Learner,10826.0,398.7479493506728
R-Learner,10894.0,393.7566277667712
R-Learner,10958.0,389.791626152242
R-Learner,11033.0,400.0541224586889
R-Learner,11100.0,381.9538479522556
R-Learner,11165.0,396.5881116697712
R-Learner,11257.0,415.4120500461646
R-Learner,11323.0,408.0247371675943
R-Learner,11392.0,414.72379049814856
R-Learner,11466.0,420.6749888806523
R-Learner,11538.0,390.5863922148521
R-Learner,11606.0,405.6683681871008
R-Learner,11675.0,412.2741011798029
R-Learner,11741.0,417.7507780011957
R-Learner,11816.0,424.7664518776168
R-Learner,11882.0,421.2193398510311
R-Learner,11951.0,420.0031617307271
R-Learner,12030.0,430.88414567021385
R-Learner,12099.0,417.03925188010663
R-Learner,12174.0,423.8013005408187
R-Learner,12240.0,426.43497560714593
R-Learner,12312.0,438.47978848604595
R-Learner,12381.0,445.844862657052
R-Learner,12451.0,442.4103745063013
R-Learner,12518.0,433.41132937098297
R-Learner,12583.0,442.0750260614814
R-Learner,12656.0,436.4769860247622
R-Learner,12723.0,435.0866944669749
R-Learner,12788.0,427.0084356584336
R-Learner,12858.0,432.262450887472
R-Learner,12925.0,427.651703657476
R-Learner,13002.0,423.45648165479975
R-Learner,13088.0,425.0287179852113
R-Learner,13159.0,419.4582688812292
R-Learner,13234.0,433.80668366670386
R-Learner,13303.0,442.1631306657518
R-Learner,13369.0,453.7555437894245
R-Learner,13440.0,458.09956388259786
R-Learner,13510.0,464.5255053928552
R-Learner,13578.0,468.3290921871887
R-Learner,13647.0,468.39433252908793
R-Learner,13720.0,474.571100515313
R-Learner,13788.0,474.4536927887024
R-Learner,13857.0,476.42591012112774
R-Learner,13931.0,460.7334626999502
R-Learner,14001.0,452.9545164330792
R-Learner,14071.0,458.947511711996
R-Learner,14143.0,455.1011908177584
R-Learner,14218.0,472.69895910468426
R-Learner,14286.0,478.02802732723126
R-Learner,14367.0,481.41778903244807
R-Learner,14437.0,485.43765251435593
R-Learner,14525.0,489.29957124712206
R-Learner,14597.0,483.71280381283674
R-Learner,14675.0,485.3676596919285
R-Learner,14757.0,489.87119038216855
R-Learner,14830.0,492.7836024109594
R-Learner,14901.0,505.3944028400864
R-Learner,14967.0,511.1222975408607
R-Learner,15037.0,521.0132825294389
R-Learner,15105.0,529.5965897299708
R-Learner,15174.0,532.4964562848421
R-Learner,15244.0,535.2286933747476
R-Learner,15311.0,540.5488823547029
R-Learner,15378.0,529.8302273528383
R-Learner,15460.0,530.7052748885588
R-Learner,15537.0,548.8335907550348
R-Learner,15617.0,554.3831044923276
R-Learner,15704.0,560.8911112405852
R-Learner,15789.0,548.3394329852306
R-Learner,15853.0,549.6720241124432
R-Learner,15932.0,560.7397229937941
R-Learner,16004.0,537.7276801475023
R-Learner,16072.0,545.9128856016675
R-Learner,16149.0,539.9667414050823
R-Learner,16219.0,540.1787782373744
R-Learner,16288.0,538.5273327826427
R-Learner,16401.0,546.2573813597586
R-Learner,16485.0,554.4218844199463
R-Learner,16556.0,546.0929317539419
R-Learner,16633.0,558.0339474677254
R-Learner,16706.0,569.9894611922651
R-Learner,16776.0,556.9965065715536
R-Learner,16858.0,547.1226301544466
R-Learner,16926.0,554.7240197621755
R-Learner,16997.0,546.6025472723229
R-Learner,17068.0,553.1815133694818
R-Learner,17137.0,537.2705456032836
R-Learner,17203.0,541.7692217072783
R-Learner,17305.0,554.2847531067057
R-Learner,17391.0,553.6709741843492
R-Learner,17459.0,561.7211511170705
R-Learner,17529.0,568.6831929444899
R-Learner,17600.0,574.5061139621715
R-Learner,17675.0,584.0209893131349
R-Learner,17742.0,591.8805632749104
R-Learner,17816.0,592.7963186573736
R-Learner,17888.0,586.3691995717655
R-Learner,17959.0,593.5360331262556
R-Learner,18036.0,598.759878419453
R-Learner,18111.0,595.7238806199763
R-Learner,18180.0,599.8577335597708
R-Learner,18260.0,611.195075017574
R-Learner,18334.0,615.9881242682371
R-Learner,18404.0,616.2259572108692
R-Learner,18474.0,619.4373114886604
R-Learner,18549.0,623.6308794269798
R-Learner,18627.0,631.4239474602754
R-Learner,18698.0,629.205003982503
R-Learner,18771.0,623.0507375645132
R-Learner,18853.0,632.3353657356214
R-Learner,18937.0,631.2360657795633
R-Learner,19013.0,626.579232262474
R-Learner,19142.0,632.8180896496145
R-Learner,19221.0,638.5204388028519
R-Learner,19294.0,641.3376232020048
R-Learner,19368.0,640.6476819392898
R-Learner,19447.0,630.9562795725656
R-Learner,19517.0,629.139591325637
R-Learner,19601.0,623.5149364114001
R-Learner,19672.0,628.1660914573628
R-Learner,19740.0,634.0316517036001
R-Learner,19821.0,644.1680307336625
R-Learner,19902.0,653.2474054185993
R-Learner,19976.0,644.155665488747
R-Learner,20051.0,628.4120047893189
R-Learner,20132.0,618.9202161957585
R-Learner,20255.0,611.8974638523795
R-Learner,20339.0,611.8130005967898
R-Learner,20411.0,613.5774653009917
R-Learner,20490.0,614.5760819706592
R-Learner,20566.0,604.346813257446
R-Learner,20640.0,605.1148276276766
R-Learner,20715.0,616.2857318390162
R-Learner,20786.0,622.0132159938024
R-Learner,20857.0,627.7327594055773
R-Learner,20932.0,642.4542195439143
R-Learner,21004.0,638.7689718884982
R-Learner,21092.0,644.3825206006777
R-Learner,21164.0,639.0074988472156
R-Learner,21236.0,638.6227369126445
R-Learner,21370.0,642.8147530911483
R-Learner,21473.0,655.2627937355052
R-Learner,21548.0,666.1285535369572
R-Learner,21633.0,670.7665535069899
R-Learner,21721.0,676.2216331193863
R-Learner,21840.0,678.5506722352327
R-Learner,21928.0,688.630095561094
R-Learner,22061.0,696.2736466004167
R-Learner,22133.0,700.5429795157472
R-Learner,22204.0,699.7338617591785
R-Learner,22278.0,708.4799996372047
R-Learner,22366.0,715.0693977733314
R-Learner,22490.0,716.5965781531388
R-Learner,22563.0,705.2085456725755
R-Learner,22632.0,711.1146717456477
R-Learner,22738.0,724.4840666990134
R-Learner,22819.0,735.5263862332696
R-Learner,22894.0,740.4709230190457
R-Learner,22992.0,735.0707203212776
R-Learner,23070.0,739.6245991385016
R-Learner,23159.0,744.8442671354765
R-Learner,23254.0,749.1901509125423
R-Learner,23349.0,745.760106590004
R-Learner,23459.0,730.0374602629444
R-Learner,23546.0,733.5286531268531
R-Learner,23615.0,741.7150407875989
R-Learner,23685.0,721.8144611853679
R-Learner,23765.0,718.3023657840529
R-Learner,23866.0,725.2243101248301
R-Learner,23940.0,724.8984577163602
R-Learner,24021.0,727.9090683314118
R-Learner,24097.0,729.350218631352
R-Learner,24192.0,737.1644992034692
R-Learner,24297.0,744.6705882352943
R-Learner,24369.0,733.4129274986768
R-Learner,24443.0,743.1535261398038
R-Learner,24518.0,752.6677098427359
R-Learner,24597.0,752.749769150768
R-Learner,24668.0,757.1806962649753
R-Learner,24852.0,760.0605840910617
R-Learner,24940.0,752.114799908004
R-Learner,25022.0,757.1182408926279
R-Learner,25130.0,764.2735080483201
R-Learner,25209.0,759.8131292305937
R-Learner,25287.0,761.1449473053895
R-Learner,25361.0,749.536073322363
R-Learner,25428.0,751.2711104737987
R-Learner,25535.0,756.2343164464628
R-Learner,25614.0,766.226873790293
R-Learner,25709.0,765.2138653593231
R-Learner,25794.0,769.8816356653582
R-Learner,25883.0,770.8170590035049
R-Learner,25977.0,770.635799145284
R-Learner,26050.0,781.8469872019396
R-Learner,26118.0,784.453379686613
R-Learner,26196.0,786.7551703408066
R-Learner,26287.0,788.2781944028982
R-Learner,26373.0,789.4704207134428
R-Learner,26452.0,789.3323635261097
R-Learner,26534.0,794.7508960400588
R-Learner,26637.0,804.7764705882355
R-Learner,26725.0,813.3058699516968
R-Learner,26808.0,824.8691652842125
R-Learner,26929.0,833.1826604622485
R-Learner,27015.0,833.2782260824623
R-Learner,27107.0,831.4685572704304
R-Learner,27177.0,833.8736772690091
R-Learner,27281.0,837.156643717303
R-Learner,27361.0,832.31278778756
R-Learner,27443.0,828.9771218804261
R-Learner,27538.0,831.197326623561
R-Learner,27624.0,838.9765864427726
R-Learner,27712.0,844.5372949108046
R-Learner,27796.0,829.6327579890549
R-Learner,27888.0,832.1533678995625
R-Learner,27993.0,825.0174836582752
R-Learner,28091.0,829.9419864099739
R-Learner,28167.0,836.0667577330798
R-Learner,28253.0,837.4457672735037
R-Learner,28342.0,843.6342090025894
R-Learner,28418.0,844.2855643831506
R-Learner,28536.0,854.0914294891935
R-Learner,28629.0,856.1486661292449
R-Learner,28716.0,859.424332649767
R-Learner,28809.0,867.089398535897
R-Learner,28897.0,858.9181136674729
R-Learner,28973.0,856.1078986481973
R-Learner,29081.0,861.1546485750326
R-Learner,29165.0,863.8423027844715
R-Learner,29259.0,859.1393985367035
R-Learner,29355.0,843.8203585323732
R-Learner,29434.0,844.1613673266428
R-Learner,29530.0,851.7674186585003
R-Learner,29614.0,854.780381759789
R-Learner,29693.0,851.8671073461085
R-Learner,29805.0,852.9111824424679
R-Learner,29921.0,862.9479210573545
R-Learner,30050.0,874.436439666805
R-Learner,30130.0,876.508650274595
R-Learner,30212.0,882.1102391537105
R-Learner,30297.0,884.0777452865934
R-Learner,30390.0,885.3534235025236
R-Learner,30469.0,875.6195781267669
R-Learner,30571.0,884.4069465001801
R-Learner,30647.0,876.0677216094875
R-Learner,30759.0,884.7590488160972
R-Learner,30861.0,880.4228727497122
R-Learner,30950.0,888.6622851750107
R-Learner,31035.0,896.608287772215
R-Learner,31146.0,885.7492499741962
R-Learner,31260.0,883.1001481984594
R-Learner,31407.0,883.0989328644705
R-Learner,31486.0,886.2458774207497
R-Learner,31593.0,889.4146204003587
R-Learner,31691.0,888.725737853948
R-Learner,31775.0,869.9123354807709
R-Learner,31906.0,864.8104499296898
R-Learner,32001.0,859.1407837189855
R-Learner,32088.0,855.981483153281
R-Learner,32198.0,856.3188884419918
R-Learner,32290.0,858.2804349402018
R-Learner,32379.0,845.7135788073034
R-Learner,32460.0,851.6686853383153
R-Learner,32547.0,852.350979462914
R-Learner,32625.0,854.3332302196155
R-Learner,32800.0,856.2987636715613
R-Learner,32892.0,858.3016410124225
R-Learner,32982.0,865.8749974717404
R-Learner,33069.0,858.8840872116135
R-Learner,33163.0,862.7498832734251
R-Learner,33315.0,870.26220344163
R-Learner,33439.0,866.9564071170774
R-Learner,33529.0,870.1527016767134
R-Learner,33677.0,864.0002328326659
R-Learner,33802.0,862.8151905601514
R-Learner,33969.0,863.1639762100484
R-Learner,34145.0,873.5829700399255
R-Learner,34240.0,882.2065536329476
R-Learner,34411.0,886.0046778181759
R-Learner,34494.0,883.573810346635
R-Learner,34610.0,882.7935736711333
R-Learner,34731.0,884.0099633991832
R-Learner,34916.0,882.3125373136534
R-Learner,35049.0,880.2882606267447
R-Learner,35135.0,887.6356016384909
R-Learner,35217.0,890.9128338115204
R-Learner,35315.0,892.7714961740055
R-Learner,35415.0,897.3471790818465
R-Learner,35521.0,891.3377923869705
R-Learner,35617.0,891.8841962513253
R-Learner,35711.0,890.6848481631589
R-Learner,35805.0,886.0465110010061
R-Learner,35988.0,892.5616317220996
R-Learner,36076.0,897.0511182469373
R-Learner,36208.0,901.1433734191402
R-Learner,36293.0,899.7926510086256
R-Learner,36388.0,907.0855560062284
R-Learner,36492.0,909.4031799069708
R-Learner,36593.0,916.37795228092
R-Learner,36713.0,918.0640385673474
R-Learner,36903.0,921.3016902187936
R-Learner,37002.0,921.5895059556816
R-Learner,37121.0,922.5240020082466
R-Learner,37234.0,926.9947599205306
R-Learner,37326.0,924.321209397256
R-Learner,37434.0,927.364019030202
R-Learner,37528.0,922.9696304329668
R-Learner,37639.0,931.1355840084026
R-Learner,37743.0,936.6325929051892
R-Learner,37849.0,940.7417458031608
R-Learner,37952.0,943.7533605463012
R-Learner,38034.0,947.6384980209816
R-Learner,38140.0,957.4978810685692
R-Learner,38220.0,957.0691403817866
R-Learner,38307.0,951.1377313805822
R-Learner,38411.0,954.03861751479
R-Learner,38503.0,950.7013731160968
R-Learner,38601.0,956.838896883918
R-Learner,38707.0,954.709215317646
R-Learner,38852.0,960.5367076949173
R-Learner,39005.0,959.0281354056292
R-Learner,39150.0,966.8079864612326
R-Learner,39245.0,957.607660195296
R-Learner,39353.0,962.3498760685308
R-Learner,39454.0,964.8457032529676
R-Learner,39541.0,967.544661745218
R-Learner,39705.0,971.4877619252594
R-Learner,39910.0,972.3538645985764
R-Learner,40108.0,984.2193793823797
R-Learner,40255.0,981.3339360932604
R-Learner,40413.0,975.348937425427
R-Learner,40502.0,974.0955965843896
R-Learner,40642.0,979.6134360164122
R-Learner,40797.0,972.2043295357448
R-Learner,40972.0,980.2017786816468
R-Learner,41096.0,973.5319436167582
R-Learner,41226.0,971.5779504931718
R-Learner,41354.0,978.0107755139336
R-Learner,41557.0,985.125232607873
R-Learner,41671.0,994.3287369884932
R-Learner,41788.0,1002.613653666297
R-Learner,41911.0,1000.3992800273636
R-Learner,42024.0,1005.446040689333
R-Learner,42137.0,1008.6294632259162
R-Learner,42253.0,1011.859609318452
R-Learner,42429.0,1021.5524753292128
R-Learner,42531.0,1023.3520543547436
R-Learner,42623.0,1027.7194530395082
R-Learner,42768.0,1025.5863944424834
R-Learner,42865.0,1026.4362140394226
R-Learner,42988.0,1026.5978332563714
R-Learner,43080.0,1035.6371998880063
R-Learner,43191.0,1038.5503008529238
R-Learner,43298.0,1038.7999760423406
R-Learner,43386.0,1041.6745233021356
R-Learner,43498.0,1035.3567142475829
R-Learner,43581.0,1037.5902477455188
R-Learner,43718.0,1042.1877365198852
R-Learner,43825.0,1047.8075534443242
R-Learner,43934.0,1054.7468944163434
R-Learner,44124.0,1061.941966313445
R-Learner,44318.0,1064.5253770318477
R-Learner,44432.0,1066.7591206357336
R-Learner,44559.0,1059.3313814992632
R-Learner,44700.0,1058.5720578465928
R-Learner,44820.0,1057.592350743234
R-Learner,44934.0,1058.3473392073895
R-Learner,45080.0,1066.624953547554
R-Learner,45187.0,1071.8513531813078
R-Learner,45319.0,1074.6414644652646
R-Learner,45479.0,1075.252406762127
R-Learner,45583.0,1074.090342846697
R-Learner,45736.0,1086.8857145736306
R-Learner,45860.0,1092.3088008313543
R-Learner,45968.0,1079.5916994535771
R-Learner,46084.0,1074.1873919040647
R-Learner,46187.0,1071.8948336030187
R-Learner,46281.0,1077.197419006527
